Many modules are hidden in this stack. Use "module --show_hidden spider SOFTWARE" if you are not able to find the required software
# packages in environment at /cluster/home/gcardenal/miniconda3/envs/vllm:
#
# Name                    Version                   Build  Channel
_libgcc_mutex             0.1                        main  
_openmp_mutex             5.1                       1_gnu  
traitlets                         5.14.3
transformers                      4.45.0
triton                            3.0.0
types-python-dateutil             2.9.0.20241003
typing_extensions                 4.12.2
tzdata                            2024.2
uri-template                      1.3.0
urllib3                           2.2.3
uvicorn                           0.30.6
uvloop                            0.20.0
vllm                              0.6.2
watchfiles                        0.24.0
wcwidth                           0.2.13
webcolors                         24.11.1
webencodings                      0.5.1
websocket-client                  1.8.0
websockets                        13.1
wheel                             0.44.0
widgetsnbextension                4.0.13
xformers                          0.0.27.post2
xxhash                            3.5.0
yarl                              1.12.1
zipp                              3.20.2

Currently Loaded Modules:
  1) eth_proxy      3) gcc/12.2.0      5) r/4.3.2       7) python/3.11.6   9) nccl/2.18.3-1    11) python_cuda/3.11.6
  2) julia/1.10.3   4) stack/2024-06   6) hdf5/1.14.3   8) cuda/12.1.1    10) openblas/0.3.24

 

Testing Slurm Variables...
SLURM_JOB_USER=gcardenal
SLURM_TASKS_PER_NODE=1
SLURM_JOB_UID=608619
SLURM_TASK_PID=12270
SLURM_JOB_GPUS=6,9
SLURM_LOCALID=0
SLURM_SUBMIT_DIR=/cluster/home/gcardenal/HIV/deploy_medical_LLM_evaluation/deploy_medical_llm_evaluation
SLURMD_NODENAME=eu-a65-05
SLURM_JOB_START_TIME=1737303628
SLURM_CLUSTER_NAME=euler-24-production
SLURM_JOB_END_TIME=1737318028
SLURM_CPUS_ON_NODE=8
SLURM_JOB_CPUS_PER_NODE=8
SLURM_GPUS_ON_NODE=2
SLURM_GTIDS=0
SLURM_JOB_PARTITION=gpupr.4h
SLURM_TRES_PER_TASK=cpu=8
SLURM_JOB_NUM_NODES=1
SLURM_JOBID=21302273
SLURM_GPUS=nvidia_a100_80gb_pcie:2
SLURM_JOB_QOS=es_ilic/gpupr/4
SLURM_PROCID=0
SLURM_CPUS_PER_TASK=8
SLURM_NTASKS=1
SLURM_TOPOLOGY_ADDR=.euler_a100_80_lca_ib.eu-a65-05
SLURM_TOPOLOGY_ADDR_PATTERN=switch.switch.node
SLURM_MEM_PER_CPU=10240
SLURM_SCRIPT_CONTEXT=prolog_task
SLURM_NODELIST=eu-a65-05
SLURM_JOB_ACCOUNT=gpupr/es_ilic
SLURM_PRIO_PROCESS=0
SLURM_NPROCS=1
SLURM_NNODES=1
SLURM_SUBMIT_HOST=eu-g5-001-4
SLURM_JOB_ID=21302273
SLURM_NODEID=0
SLURM_CONF=/cluster/slurm/adm/etc/slurm.conf
SLURM_JOB_NAME=llama_no_api
SLURM_JOB_GID=492010
SLURM_JOB_NODELIST=eu-a65-05
Sun Jan 19 17:20:42 2025       
+-----------------------------------------------------------------------------------------+
| NVIDIA-SMI 550.127.05             Driver Version: 550.127.05     CUDA Version: 12.4     |
|-----------------------------------------+------------------------+----------------------+
| GPU  Name                 Persistence-M | Bus-Id          Disp.A | Volatile Uncorr. ECC |
| Fan  Temp   Perf          Pwr:Usage/Cap |           Memory-Usage | GPU-Util  Compute M. |
|                                         |                        |               MIG M. |
|=========================================+========================+======================|
|   0  NVIDIA A100 80GB PCIe          On  |   00000000:8C:00.0 Off |                    0 |
| N/A   35C    P0             44W /  300W |       1MiB /  81920MiB |      0%      Default |
|                                         |                        |             Disabled |
+-----------------------------------------+------------------------+----------------------+
|   1  NVIDIA A100 80GB PCIe          On  |   00000000:CD:00.0 Off |                    0 |
| N/A   33C    P0             43W /  300W |       1MiB /  81920MiB |      0%      Default |
|                                         |                        |             Disabled |
+-----------------------------------------+------------------------+----------------------+
                                                                                         
+-----------------------------------------------------------------------------------------+
| Processes:                                                                              |
|  GPU   GI   CI        PID   Type   Process name                              GPU Memory |
|        ID   ID                                                               Usage      |
|=========================================================================================|
|  No running processes found                                                             |
+-----------------------------------------------------------------------------------------+
Node IP: 10.205.9.14
JobId=21302273 JobName=llama_no_api
   UserId=gcardenal(608619) GroupId=gcardenal-group(492010) MCS_label=N/A
   Priority=5805 Nice=0 Account=gpupr/es_ilic QOS=es_ilic/gpupr/4
   JobState=RUNNING Reason=None Dependency=(null)
   Requeue=0 Restarts=0 BatchFlag=1 Reboot=0 ExitCode=0:0
   RunTime=00:00:15 TimeLimit=04:00:00 TimeMin=N/A
   SubmitTime=2025-01-19T17:20:15 EligibleTime=2025-01-19T17:20:15
   AccrueTime=2025-01-19T17:20:15
   StartTime=2025-01-19T17:20:28 EndTime=2025-01-19T21:20:28 Deadline=N/A
   SuspendTime=None SecsPreSuspend=0 LastSchedEval=2025-01-19T17:20:28 Scheduler=Backfill
   Partition=gpupr.4h AllocNode:Sid=eu-g5-001-4:322496
   ReqNodeList=(null) ExcNodeList=(null)
   NodeList=eu-a65-05
   BatchHost=eu-a65-05
   NumNodes=1 NumCPUs=8 NumTasks=1 CPUs/Task=8 ReqB:S:C:T=0:0:*:*
   ReqTRES=cpu=8,mem=80G,node=1,billing=347340,gres/gpu=2,gres/gpu:nvidia_a100_80gb_pcie=2,gres/gpumem=85899345920
   AllocTRES=cpu=8,mem=80G,node=1,billing=347340,gres/gpu=2,gres/gpu:nvidia_a100_80gb_pcie=2,gres/gpumem=0
   Socks/Node=* NtasksPerN:B:S:C=0:0:*:1 CoreSpec=*
   MinCPUsNode=8 MinMemoryCPU=10G MinTmpDiskNode=0
   Features=(null) DelayBoot=00:00:00
   OverSubscribe=OK Contiguous=0 Licenses=(null) Network=(null)
   Command=/cluster/home/gcardenal/HIV/deploy_medical_LLM_evaluation/deploy_medical_llm_evaluation/generate_answers.sh
   WorkDir=/cluster/home/gcardenal/HIV/deploy_medical_LLM_evaluation/deploy_medical_llm_evaluation
   StdErr=/cluster/home/gcardenal/HIV/deploy_medical_LLM_evaluation/deploy_medical_llm_evaluation/llama_no_api21302273.out
   StdIn=/dev/null
   StdOut=/cluster/home/gcardenal/HIV/deploy_medical_LLM_evaluation/deploy_medical_llm_evaluation/llama_no_api21302273.out
   TresPerJob=gres/gpu:nvidia_a100_80gb_pcie:2
   TresPerNode=gres/gpumem:80G
   TresPerTask=cpu=8
   

Running in standalone mode...
I0119 17:20:45.913000 22588385535808 torch/distributed/run.py:859] 
I0119 17:20:45.913000 22588385535808 torch/distributed/run.py:859] **************************************
I0119 17:20:45.913000 22588385535808 torch/distributed/run.py:859] Rendezvous info:
I0119 17:20:45.913000 22588385535808 torch/distributed/run.py:859] --rdzv-backend=c10d --rdzv-endpoint=localhost:0 --rdzv-id=1e82e166-df33-442e-bc20-4b4b0f79a143
I0119 17:20:45.913000 22588385535808 torch/distributed/run.py:859] **************************************
I0119 17:20:45.913000 22588385535808 torch/distributed/run.py:859] 
I0119 17:20:45.913000 22588385535808 torch/distributed/launcher/api.py:188] Starting elastic_operator with launch configs:
I0119 17:20:45.913000 22588385535808 torch/distributed/launcher/api.py:188]   entrypoint       : get_model_answers_and_prompt_generation.py
I0119 17:20:45.913000 22588385535808 torch/distributed/launcher/api.py:188]   min_nodes        : 1
I0119 17:20:45.913000 22588385535808 torch/distributed/launcher/api.py:188]   max_nodes        : 1
I0119 17:20:45.913000 22588385535808 torch/distributed/launcher/api.py:188]   nproc_per_node   : 1
I0119 17:20:45.913000 22588385535808 torch/distributed/launcher/api.py:188]   run_id           : 1e82e166-df33-442e-bc20-4b4b0f79a143
I0119 17:20:45.913000 22588385535808 torch/distributed/launcher/api.py:188]   rdzv_backend     : c10d
I0119 17:20:45.913000 22588385535808 torch/distributed/launcher/api.py:188]   rdzv_endpoint    : localhost:0
I0119 17:20:45.913000 22588385535808 torch/distributed/launcher/api.py:188]   rdzv_configs     : {'timeout': 900}
I0119 17:20:45.913000 22588385535808 torch/distributed/launcher/api.py:188]   max_restarts     : 0
I0119 17:20:45.913000 22588385535808 torch/distributed/launcher/api.py:188]   monitor_interval : 5
I0119 17:20:45.913000 22588385535808 torch/distributed/launcher/api.py:188]   log_dir          : /scratch/tmp.21302273.gcardenal/torchelastic_rz65_4yn
I0119 17:20:45.913000 22588385535808 torch/distributed/launcher/api.py:188]   metrics_cfg      : {}
I0119 17:20:45.913000 22588385535808 torch/distributed/launcher/api.py:188] 
I0119 17:20:45.926000 22588385535808 torch/distributed/elastic/agent/server/api.py:866] [default] starting workers for entrypoint: python3
I0119 17:20:45.926000 22588385535808 torch/distributed/elastic/agent/server/api.py:699] [default] Rendezvous'ing worker group
I0119 17:20:46.137000 22588385535808 torch/distributed/elastic/agent/server/api.py:568] [default] Rendezvous complete for workers. Result:
I0119 17:20:46.137000 22588385535808 torch/distributed/elastic/agent/server/api.py:568]   restart_count=0
I0119 17:20:46.137000 22588385535808 torch/distributed/elastic/agent/server/api.py:568]   master_addr=eu-a65-05.euler.ethz.ch
I0119 17:20:46.137000 22588385535808 torch/distributed/elastic/agent/server/api.py:568]   master_port=39363
I0119 17:20:46.137000 22588385535808 torch/distributed/elastic/agent/server/api.py:568]   group_rank=0
I0119 17:20:46.137000 22588385535808 torch/distributed/elastic/agent/server/api.py:568]   group_world_size=1
I0119 17:20:46.137000 22588385535808 torch/distributed/elastic/agent/server/api.py:568]   local_ranks=[0]
I0119 17:20:46.137000 22588385535808 torch/distributed/elastic/agent/server/api.py:568]   role_ranks=[0]
I0119 17:20:46.137000 22588385535808 torch/distributed/elastic/agent/server/api.py:568]   global_ranks=[0]
I0119 17:20:46.137000 22588385535808 torch/distributed/elastic/agent/server/api.py:568]   role_world_sizes=[1]
I0119 17:20:46.137000 22588385535808 torch/distributed/elastic/agent/server/api.py:568]   global_world_sizes=[1]
I0119 17:20:46.137000 22588385535808 torch/distributed/elastic/agent/server/api.py:568] 
I0119 17:20:46.137000 22588385535808 torch/distributed/elastic/agent/server/api.py:707] [default] Starting worker group
I0119 17:20:46.138000 22588385535808 torch/distributed/elastic/agent/server/local_elastic_agent.py:168] Environment variable 'TORCHELASTIC_ENABLE_FILE_TIMER' not found. Do not start FileTimerServer.
I0119 17:20:46.138000 22588385535808 torch/distributed/elastic/multiprocessing/api.py:263] log directory set to: /scratch/tmp.21302273.gcardenal/torchelastic_rz65_4yn/1e82e166-df33-442e-bc20-4b4b0f79a143__pi1qrdz
I0119 17:20:46.138000 22588385535808 torch/distributed/elastic/multiprocessing/api.py:358] Setting worker0 reply file to: /scratch/tmp.21302273.gcardenal/torchelastic_rz65_4yn/1e82e166-df33-442e-bc20-4b4b0f79a143__pi1qrdz/attempt_0/0/error.json
2025-01-19 17:20:52.280726: E external/local_xla/xla/stream_executor/cuda/cuda_dnn.cc:9261] Unable to register cuDNN factory: Attempting to register factory for plugin cuDNN when one has already been registered
2025-01-19 17:20:52.280769: E external/local_xla/xla/stream_executor/cuda/cuda_fft.cc:607] Unable to register cuFFT factory: Attempting to register factory for plugin cuFFT when one has already been registered
2025-01-19 17:20:52.282665: E external/local_xla/xla/stream_executor/cuda/cuda_blas.cc:1515] Unable to register cuBLAS factory: Attempting to register factory for plugin cuBLAS when one has already been registered
2025-01-19 17:20:52.290181: I tensorflow/core/platform/cpu_feature_guard.cc:182] This TensorFlow binary is optimized to use available CPU instructions in performance-critical operations.
To enable the following instructions: AVX2 FMA, in other operations, rebuild TensorFlow with the appropriate compiler flags.
2025-01-19 17:20:53.746490: W tensorflow/compiler/tf2tensorrt/utils/py_utils.cc:38] TF-TRT Warning: Could not find TensorRT
API call for Llama failed with error: Connection error.
Falling back to local Llama inference - Loading model...

Loading checkpoint shards:   0%|                                                                                                                | 0/30 [00:00<?, ?it/s]
Loading checkpoint shards:   3%|███▍                                                                                                    | 1/30 [00:51<24:39, 51.02s/it]
Loading checkpoint shards:   7%|██████▉                                                                                                 | 2/30 [00:59<12:09, 26.04s/it]
Loading checkpoint shards:  10%|██████████▍                                                                                             | 3/30 [01:10<08:38, 19.22s/it]
Loading checkpoint shards:  13%|█████████████▊                                                                                          | 4/30 [01:19<06:32, 15.10s/it]
Loading checkpoint shards:  17%|█████████████████▎                                                                                      | 5/30 [01:40<07:08, 17.14s/it]
Loading checkpoint shards:  20%|████████████████████▊                                                                                   | 6/30 [02:00<07:14, 18.12s/it]
Loading checkpoint shards:  23%|████████████████████████▎                                                                               | 7/30 [02:06<05:28, 14.30s/it]
Loading checkpoint shards:  27%|███████████████████████████▋                                                                            | 8/30 [02:13<04:25, 12.08s/it]
Loading checkpoint shards:  30%|███████████████████████████████▏                                                                        | 9/30 [02:21<03:40, 10.52s/it]
Loading checkpoint shards:  33%|██████████████████████████████████▎                                                                    | 10/30 [02:27<03:04,  9.23s/it]
Loading checkpoint shards:  37%|█████████████████████████████████████▊                                                                 | 11/30 [02:36<02:52,  9.07s/it]
Loading checkpoint shards:  40%|█████████████████████████████████████████▏                                                             | 12/30 [02:44<02:41,  8.97s/it]
Loading checkpoint shards:  43%|████████████████████████████████████████████▋                                                          | 13/30 [02:54<02:34,  9.11s/it]
Loading checkpoint shards:  47%|████████████████████████████████████████████████                                                       | 14/30 [03:31<04:39, 17.48s/it]
Loading checkpoint shards:  50%|███████████████████████████████████████████████████▌                                                   | 15/30 [03:40<03:45, 15.02s/it]
Loading checkpoint shards:  53%|██████████████████████████████████████████████████████▉                                                | 16/30 [03:48<03:02, 13.01s/it]
Loading checkpoint shards:  57%|██████████████████████████████████████████████████████████▎                                            | 17/30 [03:56<02:28, 11.42s/it]
Loading checkpoint shards:  60%|█████████████████████████████████████████████████████████████▊                                         | 18/30 [04:06<02:10, 10.85s/it]
Loading checkpoint shards:  63%|█████████████████████████████████████████████████████████████████▏                                     | 19/30 [04:18<02:04, 11.34s/it]
Loading checkpoint shards:  67%|████████████████████████████████████████████████████████████████████▋                                  | 20/30 [04:25<01:39,  9.98s/it]
Loading checkpoint shards:  70%|████████████████████████████████████████████████████████████████████████                               | 21/30 [04:32<01:21,  9.07s/it]
Loading checkpoint shards:  73%|███████████████████████████████████████████████████████████████████████████▌                           | 22/30 [04:38<01:04,  8.10s/it]
